task_id,action,action_name,success,delay_s,energy_j,deadline_window_s,deadline_tightness,cpu_cycles,data_size_kb,priority,queue_delay_s
568,0,local,False,1.536190074,0.15361900739999998,0.7294036688981578,2.1060904126251234,1536190074,2662,3,0.0
568,1,edge_25,False,1.1821425555,0.12308918059023137,0.7294036688981578,1.6206972982268553,1536190074,2662,3,0.0
568,2,edge_50,False,0.7980950370000001,0.09215427584609658,0.7294036688981578,1.0941746950705744,1536190074,2662,3,0.0
568,3,edge_75,True,0.652141188171538,0.06143970706076898,0.7294036688981578,0.8940744555846106,1536190074,2662,3,0.0
568,4,edge_100,False,0.838648533823078,0.03002674841153901,0.7294036688981578,1.1497728481266707,1536190074,2662,3,0.0
568,5,cloud,True,0.719849283299318,0.03130563424965897,0.7294036688981578,0.9869011001640933,1536190074,2662,3,0.0
569,0,local,False,1.221299144,0.12212991439999998,0.6764854215434752,1.8053591475977013,1221299144,2271,3,0.0
569,1,edge_25,False,0.9586176136130353,0.0958625092678083,0.6764854215434752,1.417055834589672,1221299144,2271,3,0.0
569,2,edge_50,True,0.6532928276130352,0.06935526914987525,0.6764854215434752,0.9657160476902464,1221299144,2271,3,0.0
569,3,edge_75,True,0.5258309996541302,0.043132761120547494,0.6764854215434752,0.7772983465843054,1221299144,2271,3,0.0
569,4,edge_100,True,0.6594848673894358,0.01695507796243675,0.6764854215434752,0.9748692970866234,1221299144,2271,3,0.0
569,5,cloud,True,0.6282037969798021,0.016971984089901093,0.6764854215434752,0.9286287286819672,1221299144,2271,3,0.0
570,0,local,False,0.679677959,0.06796779589999999,0.34595251601422206,1.9646567882514216,679677959,646,2,0.0
570,1,edge_25,False,0.53034253325,0.052389527914918986,0.34595251601422206,1.5329922711942285,679677959,646,2,0.0
570,2,edge_50,False,0.36042304350000004,0.03689786326228351,0.34595251601422206,1.0418280741313732,679677959,646,2,0.0
570,3,edge_75,True,0.28401031054853054,0.021265454936765252,0.34595251601422206,0.8209517127398342,679677959,646,2,0.0
570,4,edge_100,False,0.35861263199523863,0.005784615047619283,0.34595251601422206,1.036594952760789,679677959,646,2,0.0
570,5,cloud,False,0.4976445004265754,0.005854454313287712,0.34595251601422206,1.4384763150735902,679677959,646,2,0.0
571,0,local,False,1.468496298,0.1468496298,0.6411534726794343,2.2903974798156055,1468496298,2271,3,0.0
571,1,edge_25,False,1.1500319432825352,0.11401461002604758,0.6411534726794343,1.7936921381341895,1468496298,2271,3,0.0
571,2,edge_50,False,0.7829078687825352,0.0812401209128021,0.6411534726794343,1.2210927681802881,1468496298,2271,3,0.0
571,3,edge_75,True,0.6227095571606702,0.04839427026406751,0.6411534726794343,0.9712332283849522,1468496298,2271,3,0.0
571,4,edge_100,False,0.7826060679046687,0.015663508490390717,0.6411534726794343,1.220622052679668,1468496298,2271,3,0.0
571,5,cloud,False,0.6751415318852696,0.01572113614263482,0.6411534726794343,1.053010801086043,1468496298,2271,3,0.0
572,0,local,False,0.603964725,0.06039647249999999,0.29029266818542965,2.0805373031819276,603964725,646,3,0.0
572,1,edge_25,False,0.47355760775,0.04697069087002939,0.29029266818542965,1.631310948051594,603964725,646,3,0.0
572,2,edge_50,False,0.3225664265,0.03341143088771099,0.29029266818542965,1.111176622256112,603964725,646,3,0.0
572,3,edge_75,True,0.2570551661665477,0.020091283270773877,0.29029266818542965,0.8855034740400303,603964725,646,3,0.0
572,4,edge_100,False,0.32233184766384876,0.006572531381924368,0.29029266818542965,1.1103685452295113,603964725,646,3,0.0
572,5,cloud,False,0.48412399958690444,0.006665527293452249,0.29029266818542965,1.6677100479770353,603964725,646,3,0.0
573,0,local,False,3.55748118,0.35574811799999995,1.2221486593189184,2.910841617240345,3557481180,2662,3,0.0
573,1,edge_25,False,2.7137385374631315,0.2715833613269401,1.2221486593189184,2.2204651756321114,3557481180,2662,3,0.0
573,2,edge_50,False,1.8243682424631313,0.18725888818377562,1.2221486593189184,1.4927547713220248,3557481180,2662,3,0.0
573,3,edge_75,False,1.408403713407497,0.10329733872218277,1.2221486593189184,1.1523996714052571,3557481180,2662,3,0.0
573,4,edge_100,False,1.8326135864982045,0.01895165906805432,1.2221486593189184,1.499501367959187,3557481180,2662,3,0.0
573,5,cloud,True,1.1001540275429955,0.019328895771497753,1.2221486593189184,0.9001802024281496,3557481180,2662,3,0.0
574,0,local,False,1.04126669,0.10412666899999999,0.5663687565829605,1.8384959938154313,1041266690,1031,2,0.0
574,1,edge_25,False,0.8078419215,0.08068149424256502,0.5663687565829605,1.4263532585623286,1041266690,1031,2,0.0
574,2,edge_50,True,0.547525249,0.05736808695178824,0.5663687565829605,0.9667292601084708,1041266690,1031,2,0.0
574,3,edge_75,True,0.4331370048945907,0.03391671332229535,0.5663687565829605,0.7647614736162547,1041266690,1031,2,0.0
574,4,edge_100,True,0.5507664025719033,0.010360445585951696,0.5663687565829605,0.9724519514367461,1041266690,1031,2,0.0
574,5,cloud,False,0.5791874588460442,0.01046706042302205,0.5663687565829605,1.022633138064363,1041266690,1031,2,0.0
575,0,local,False,3.440631185,0.3440631185,1.4216880276799202,2.4201028059685017,3440631185,2662,3,0.0
575,1,edge_25,False,2.61047338875,0.26526123627142045,1.4216880276799202,1.8361787803826985,3440631185,2662,3,0.0
575,2,edge_50,False,1.7503155925,0.18638517566721022,1.4216880276799202,1.2311530788905731,3440631185,2662,3,0.0
575,3,edge_75,True,1.3624187002412085,0.1071067825581042,1.4216880276799202,0.9583105953734207,3440631185,2662,3,0.0
575,4,edge_100,False,1.7884172771458242,0.028800842322912107,1.4216880276799202,1.2579533922532755,3440631185,2662,3,0.0
575,5,cloud,True,1.0964865044141368,0.02918013370706841,1.4216880276799202,0.771256761726772,3440631185,2662,3,0.0
576,0,local,False,3.366991982,0.3366991982,1.2891327175311744,2.6118272666666518,3366991982,2662,3,0.0
576,1,edge_25,False,2.5552439865,0.25971598210161256,1.2891327175311744,1.9821419096348454,3366991982,2662,3,0.0
576,2,edge_50,False,1.713495991,0.18251871439983056,1.2891327175311744,1.3291850929681828,3366991982,2662,3,0.0
576,3,edge_75,False,1.3369818945683558,0.10635475020917788,1.2891327175311744,1.0371173397327296,3366991982,2662,3,0.0
576,4,edge_100,False,1.751094917775329,0.028549463387664474,1.2891327175311744,1.3583511565270494,3366991982,2662,3,0.0
576,5,cloud,True,1.0811180140278855,0.02885980881394272,1.2891327175311744,0.8386398074655501,3366991982,2662,3,0.0
577,0,local,False,1.119031243,0.11190312429999999,0.5818119143368676,1.9233556677426233,1119031243,1031,2,0.0
577,1,edge_25,False,0.8817929887131314,0.08576747587520385,0.5818119143368676,1.5155980257265331,1119031243,1031,2,0.0
577,2,edge_50,False,0.6020351779631314,0.05959491075838878,0.5818119143368676,1.0347591087908774,1119031243,1031,2,0.0
577,3,edge_75,True,0.47331743717816577,0.033556363370017175,0.5818119143368676,0.8135231086108632,1119031243,1031,2,0.0
577,4,edge_100,False,0.5889766562455735,0.007289594991738741,0.5818119143368676,1.0123145328106111,1119031243,1031,2,0.0
577,5,cloud,False,0.5886006033238538,0.007397177361926897,0.5818119143368676,1.0116681848887947,1119031243,1031,2,0.0
578,0,local,False,1.500580826,0.15005808259999998,0.7464170788007323,2.010378471525574,1500580826,2271,3,0.0
578,1,edge_25,False,1.1554356195,0.11944402687916998,0.7464170788007323,1.5479758600331566,1500580826,2271,3,0.0
578,2,edge_50,False,0.780290413,0.08910311090215652,0.7464170788007323,1.0453812421517632,1500580826,2271,3,0.0
578,3,edge_75,True,0.634931996585418,0.05862161406770902,0.7464170788007323,0.8506396954442182,1500580826,2271,3,0.0
578,4,edge_100,False,0.8153974652261279,0.02730352611306397,0.7464170788007323,1.092415337730785,1500580826,2271,3,0.0
578,5,cloud,True,0.7053196328047775,0.027601733802388787,0.7464170788007323,0.9449403729319994,1500580826,2271,3,0.0
579,0,local,False,1.846718792,0.18467187919999997,0.7983178222202696,2.3132626387620077,1846718792,2662,3,0.0
579,1,edge_25,False,1.415039094,0.14607496909414658,0.7983178222202696,1.7725259973083332,1846718792,2662,3,0.0
579,2,edge_50,False,0.9533593960000001,0.10740195525835883,0.7983178222202696,1.1942103376178315,1846718792,2662,3,0.0
579,3,edge_75,True,0.7667918172848256,0.06830410494241282,0.7983178222202696,0.9605094561865545,1846718792,2662,3,0.0
579,4,edge_100,False,0.9953964960725963,0.03076855003629815,0.7983178222202696,1.246867435959546,1846718792,2662,3,0.0
579,5,cloud,True,0.7806049337890182,0.030630587694509107,0.7983178222202696,0.977812234753837,1846718792,2662,3,0.0
580,0,local,False,1.099572249,0.10995722489999998,0.6288058422796894,1.7486673549558343,1099572249,1031,1,0.0
580,1,edge_25,False,0.8515710907499999,0.08548837877652082,0.6288058422796894,1.3542671417661953,1099572249,1031,1,0.0
580,2,edge_50,True,0.5766780284999999,0.060939964798769744,0.6288058422796894,0.9171003030272367,1099572249,1031,1,0.0
580,3,edge_75,True,0.45694975948835537,0.036348437281677685,0.6288058422796894,0.7266945196178801,1099572249,1031,1,0.0
580,4,edge_100,True,0.5830551950023068,0.011928452051153475,0.6288058422796894,0.9272420130329627,1099572249,1031,1,0.0
580,5,cloud,True,0.5943441495824238,0.012214849891211877,0.6288058422796894,0.9451950182709383,1099572249,1031,1,0.0
581,0,local,False,3.118360875,0.31183608749999997,1.3658231462177355,2.283136644473647,3118360875,2662,3,0.0
581,1,edge_25,False,2.3687706562499997,0.2403897265342852,1.3658231462177355,1.734317259748926,3118360875,2662,3,0.0
581,2,edge_50,False,1.5891804375,0.1684818130806092,1.3658231462177355,1.1635330986305146,3118360875,2662,3,0.0
581,3,edge_75,True,1.2374841351733263,0.09700842539916323,1.3658231462177355,0.9060354106607373,3118360875,2662,3,0.0
581,4,edge_100,False,1.6213092364497461,0.025814399474873094,1.3658231462177355,1.1870564947881486,3118360875,2662,3,0.0
581,5,cloud,True,1.0245363184206546,0.02543207171032735,1.3658231462177355,0.7501237047108338,3118360875,2662,3,0.0
582,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
582,1,edge_25,True,0.06117576253612402,0.003178414101351787,0.11999999999534339,0.5097980211541496,40000000,106,0,0.0
582,2,edge_50,True,0.05117576253612402,0.0023611618908699183,0.11999999999534339,0.4264646878175825,40000000,106,0,0.0
582,3,edge_75,True,0.047252129447093325,0.0015381834554846498,0.11999999999534339,0.3937677454077246,40000000,106,0,0.0
582,4,edge_100,True,0.03236072149404302,0.0007246023031998042,0.11999999999534339,0.2696726791274898,40000000,106,0,0.0
582,5,cloud,False,0.3594319688875808,0.0007159844437903913,0.11999999999534339,2.995266407512738,40000000,106,0,0.0
583,0,local,False,0.880308693,0.0880308693,0.6408253992849495,1.3737106768587395,880308693,1329,1,0.0
583,1,edge_25,False,0.6902315197500001,0.06941018913631773,0.6408253992849495,1.0770976314612049,880308693,1329,1,0.0
583,2,edge_50,True,0.4701543465,0.050891405159136094,0.6408253992849495,0.7336699622465199,880308693,1329,1,0.0
583,3,edge_75,True,0.38052428709651587,0.03221198093575792,0.6408253992849495,0.5938033784570887,880308693,1329,1,0.0
583,4,edge_100,True,0.47780163600722414,0.01357364475361205,0.6408253992849495,0.7456034616299045,880308693,1329,1,0.0
583,5,cloud,True,0.5529782916021885,0.013458276501094244,0.6408253992849495,0.8629156900135618,880308693,1329,1,0.0
584,0,local,False,1.519311151,0.15193111509999999,0.5992043204314541,2.5355477241986963,1519311151,1755,3,0.0
584,1,edge_25,False,1.1694833632500001,0.11862273660976531,0.5992043204314541,1.951727187827884,1519311151,1755,3,0.0
584,2,edge_50,False,0.7896555755,0.0853197312946726,0.5992043204314541,1.3178402567782095,1519311151,1755,3,0.0
584,3,edge_75,False,0.6282920141368626,0.0522579450309313,0.5992043204314541,1.0485438651117605,1519311151,1755,3,0.0
584,4,edge_100,False,0.8070411842503179,0.01844280437515898,0.5992043204314541,1.346854748425732,1519311151,1755,3,0.0
584,5,cloud,False,0.6912430452092111,0.018690407504605544,0.5992043204314541,1.1536015706820755,1519311151,1755,3,0.0
585,0,local,False,3.275016282,0.32750162819999995,1.0688592385267839,3.0640295409842535,3275016282,2662,3,0.0
585,1,edge_25,False,2.4862622114999997,0.2531187056789148,1.0688592385267839,2.3260894623756374,3275016282,2662,3,0.0
585,2,edge_50,False,1.667508141,0.17894264900700607,1.0688592385267839,1.5600820771295743,3275016282,2662,3,0.0
585,3,edge_75,False,1.3025381528654303,0.10407893060771511,1.0688592385267839,1.218624591448288,3275016282,2662,3,0.0
585,4,edge_100,False,1.7071328916127169,0.02956237530635842,1.0688592385267839,1.5971540779922246,3275016282,2662,3,0.0
585,5,cloud,True,1.066307316385509,0.030652029992754532,1.0688592385267839,0.9976124806248649,3275016282,2662,3,0.0
586,0,local,False,1.055330987,0.1055330987,0.5859559834061656,1.8010414039384917,1055330987,646,0,0.0
586,1,edge_25,False,0.8221179066235025,0.08036717793232383,0.5859559834061656,1.403036968484435,1055330987,646,0,0.0
586,2,edge_50,True,0.5582851598735026,0.05521355377061783,0.5859559834061656,0.9527766174998122,1055330987,646,0,0.0
586,3,edge_75,True,0.43372358949459,0.030060676173043744,0.5859559834061656,0.74019824317409,1055330987,646,0,0.0
586,4,edge_100,True,0.5482471289598592,0.0049323761145666735,0.5859559834061656,0.9356455851391693,1055330987,646,0,0.0
586,5,cloud,True,0.5709254706917943,0.004929636645897209,0.5859559834061656,0.974348734136993,1055330987,646,0,0.0
587,0,local,False,1.504083264,0.1504083264,0.7503915168344975,2.004398011247418,1504083264,2271,3,0.0
587,1,edge_25,False,1.1580624480000001,0.12009188116265962,0.7503915168344975,1.543277638432334,1504083264,2271,3,0.0
587,2,edge_50,False,0.782041632,0.08944058793703773,0.7503915168344975,1.0421781356204791,1504083264,2271,3,0.0
587,3,edge_75,True,0.6383798520656031,0.05977639563280149,0.7503915168344975,0.8507290364349906,1504083264,2271,3,0.0
587,4,edge_100,False,0.8204147449042251,0.02893655645211256,0.7503915168344975,1.0933155912597712,1504083264,2271,3,0.0
587,5,cloud,True,0.7106594290773367,0.02992138813866835,0.7503915168344975,0.9470515232837795,1504083264,2271,3,0.0
588,0,local,False,1.709655094,0.1709655094,0.834482616483001,2.0487605855775506,1709655094,2271,3,0.0
588,1,edge_25,False,1.3122413205,0.13480037056208957,0.834482616483001,1.572520858529749,1709655094,2271,3,0.0
588,2,edge_50,False,0.884827547,0.09878032081310649,0.834482616483001,1.0603307121353611,1709655094,2271,3,0.0
588,3,edge_75,True,0.7103501708622397,0.062356132656119834,0.834482616483001,0.8512462175138792,1709655094,2271,3,0.0
588,4,edge_100,False,0.9194136199155887,0.027043036457794364,0.834482616483001,1.101776839630928,1709655094,2271,3,0.0
588,5,cloud,True,0.7448362775977887,0.02645262939889436,0.834482616483001,0.8925725508063492,1709655094,2271,3,0.0
589,0,local,False,6.818163934,0.6818163933999999,6.125739939045161,1.113035160134919,6818163934,4039,0,0.0
589,1,edge_25,True,5.1436229505,0.5213914689784295,6.125739939045161,0.8396737376516433,6818163934,4039,0,0.0
589,2,edge_50,True,3.439081967,0.3607736442652293,6.125739939045161,0.5614149476179136,6818163934,4039,0,0.0
589,3,edge_75,True,2.646476317482617,0.2002865194663085,6.125739939045161,0.4320255746761479,6818163934,4039,0,0.0
589,4,edge_100,True,3.497997434844663,0.03920773392233154,6.125739939045161,0.5710326376326559,6818163934,4039,0,0.0
589,5,cloud,True,1.7937564856629273,0.040061849431463625,6.125739939045161,0.29282282687673583,6818163934,4039,0,0.0
590,0,local,False,0.811607782,0.08116077819999999,0.42224242773954757,1.9221369731717848,811607782,646,2,0.0
590,1,edge_25,False,0.6393255028735025,0.06209543541245172,0.42224242773954757,1.514119522038791,811607782,646,2,0.0
590,2,edge_50,False,0.4364235573735025,0.04309796823898522,0.42224242773954757,1.0335852787458448,811607782,646,2,0.0
590,3,edge_75,True,0.3425049639525026,0.024056384214500046,0.42224242773954757,0.8111571491905366,811607782,646,2,0.0
590,4,edge_100,False,0.42625669575871294,0.004867960763993523,0.42224242773954757,1.0095070219273217,811607782,646,2,0.0
590,5,cloud,False,0.5223188760777203,0.004998659838860155,0.42224242773954757,1.2370118248749342,811607782,646,2,0.0
591,0,local,False,1.473040556,0.14730405559999998,0.7092675513413269,2.0768475213821196,1473040556,1755,3,0.0
591,1,edge_25,False,1.1453993289922404,0.11375653659416676,0.7092675513413269,1.6149044557672567,1473040556,1755,3,0.0
591,2,edge_50,False,0.7771391899922403,0.08037803529654768,0.7092675513413269,1.0956925754217268,1473040556,1755,3,0.0
591,3,edge_75,True,0.6127082530045509,0.0466755801561553,0.7092675513413269,0.8638605443683861,1473040556,1755,3,0.0
591,4,edge_100,False,0.7774015257268951,0.0133323142648055,0.7092675513413269,1.0960624439348974,1473040556,1755,3,0.0
591,5,cloud,True,0.6717350370676363,0.01356346293381815,0.7092675513413269,0.9470827134235716,1473040556,1755,3,0.0
592,0,local,False,1.575317332,0.1575317332,0.6849937288789079,2.299754385457275,1575317332,1755,3,0.0
592,1,edge_25,False,1.211487999,0.12351022043541314,0.6849937288789079,1.7686118104800417,1575317332,1755,3,0.0
592,2,edge_50,False,0.817658666,0.08944514191769844,0.6849937288789079,1.193673214115723,1575317332,1755,3,0.0
592,3,edge_75,True,0.6518885553967612,0.054955211248380584,0.6849937288789079,0.9516708371384244,1575317332,1755,3,0.0
592,4,edge_100,False,0.8397471738331715,0.02079425391658577,0.6849937288789079,1.2259195061647357,1575317332,1755,3,0.0
592,5,cloud,False,0.7069581208906341,0.020947327245317112,0.6849937288789079,1.0320650994099965,1575317332,1755,3,0.0
593,0,local,False,3.504081801,0.35040818009999997,1.1808874995913357,2.96732906581926,3504081801,2662,3,0.0
593,1,edge_25,False,2.6580613507499997,0.2711600481331913,1.1808874995913357,2.250901420897302,3504081801,2662,3,0.0
593,2,edge_50,False,1.7820409005,0.1920438364527951,1.1808874995913357,1.5090691544424872,3504081801,2662,3,0.0
593,3,edge_75,False,1.3953935043512484,0.11328345951312424,1.1808874995913357,1.1816481289150287,3504081801,2662,3,0.0
